,keywords,number_of_times_word_appeared,tf,idf,tf_idf
3217,inflight experiences Use,1,5.611357387352e-05,0.0,0.0
3218,combine new sources,1,5.611357387352e-05,0.0,0.0
3219,leadership roles,1,5.611357387352e-05,0.0,0.0
3220,reimagination reform,1,5.611357387352e-05,0.0,0.0
3221,lockdown hit United,1,5.611357387352e-05,0.0,0.0
3222,grow Coming crisis,1,5.611357387352e-05,0.0,0.0
3223,common To,1,5.611357387352e-05,0.0,0.0
3224,rapid decision,1,5.611357387352e-05,0.0,0.0
3225,opportunities What ’,1,5.611357387352e-05,0.0,0.0
3226,operatingexpense transparency,1,5.611357387352e-05,0.0,0.0
3227,solutions 1Rapidly,1,5.611357387352e-05,0.0,0.0
3228,But best companies,1,5.611357387352e-05,0.0,0.0
3229,organization In 2019,1,5.611357387352e-05,0.0,0.0
3230,employee employer believe,1,5.611357387352e-05,0.0,0.0
3231,adoption enable reimagination,1,5.611357387352e-05,0.0,0.0
3232,changed much But,1,5.611357387352e-05,0.0,0.0
3233,advantage new customer,1,5.611357387352e-05,0.0,0.0
3234,full speed The,1,5.611357387352e-05,0.0,0.0
3235,adaptation When,1,5.611357387352e-05,0.0,0.0
3236,Successful companies reinvent,1,5.611357387352e-05,0.0,0.0
3237,revenues important,1,5.611357387352e-05,0.0,0.0
3238,experience safety,1,5.611357387352e-05,0.0,0.0
3239,technologyenabled methodologies accelerating,1,5.611357387352e-05,0.0,0.0
3240,example reinventing passenger,1,5.611357387352e-05,0.0,0.0
3241,transactional relationships digital,1,5.611357387352e-05,0.0,0.0
3242,understanding customer enabled,1,5.611357387352e-05,0.0,0.0
3243,’ faster,1,5.611357387352e-05,0.0,0.0
3244,ecosystems therefore critical,1,5.611357387352e-05,0.0,0.0
3215,named player tournament,1,5.611357387352e-05,0.0,0.0
3214,digital communication,1,5.611357387352e-05,0.0,0.0
3213,time resources The,1,5.611357387352e-05,0.0,0.0
3212,business sector country,1,5.611357387352e-05,0.0,0.0
3181,hit one company,1,5.611357387352e-05,0.0,0.0
3182,flexible neartomedium term,1,5.611357387352e-05,0.0,0.0
3183,imaging insights make,1,5.611357387352e-05,0.0,0.0
3184,collaboration tools In,1,5.611357387352e-05,0.0,0.0
3185,sporting events Early,1,5.611357387352e-05,0.0,0.0
3186,models Clear,1,5.611357387352e-05,0.0,0.0
3187,’ ability,1,5.611357387352e-05,0.0,0.0
3189,world qualities,1,5.611357387352e-05,0.0,0.0
3190,recovery period partial,1,5.611357387352e-05,0.0,0.0
3191,enduring success,1,5.611357387352e-05,0.0,0.0
3192,costs making variable,1,5.611357387352e-05,0.0,0.0
3193,business model return,1,5.611357387352e-05,0.0,0.0
3194,fell 95 percent,1,5.611357387352e-05,0.0,0.0
3195,progress Before,1,5.611357387352e-05,0.0,0.0
3179,character results rather,1,5.611357387352e-05,0.0,0.0
3196,back The way,1,5.611357387352e-05,0.0,0.0
3198,various safety,1,5.611357387352e-05,0.0,0.0
3199,Increase speed productivity,1,5.611357387352e-05,0.0,0.0
3200,Copyright ©,1,5.611357387352e-05,0.0,0.0
3201,World Cup marked,1,5.611357387352e-05,0.0,0.0
3202,new levels visibility,1,5.611357387352e-05,0.0,0.0
3203,lurches back,1,5.611357387352e-05,0.0,0.0
3204,may include,1,5.611357387352e-05,0.0,0.0
3205,solution development First,1,5.611357387352e-05,0.0,0.0
3206,crisis matters becomes,1,5.611357387352e-05,0.0,0.0
3207,quick videoconferences solve,1,5.611357387352e-05,0.0,0.0
3208,certainty In,1,5.611357387352e-05,0.0,0.0
3209,customer journeys,1,5.611357387352e-05,0.0,0.0
3210,imagine better,1,5.611357387352e-05,0.0,0.0
3211,techniques Getting,1,5.611357387352e-05,0.0,0.0
3197,forms speedy effective,1,5.611357387352e-05,0.0,0.0
2975,reskilling sales,1,5.611357387352e-05,0.0,0.0
3109,scalability Three,1,5.611357387352e-05,0.0,0.0
3107,resilience could expensive,1,5.611357387352e-05,0.0,0.0
3010,pace Employees across,1,5.611357387352e-05,0.0,0.0
3011,must SHAPE,1,5.611357387352e-05,0.0,0.0
3012,cases They,1,5.611357387352e-05,0.0,0.0
3013,changed And,1,5.611357387352e-05,0.0,0.0
3014,operations leaders seek,1,5.611357387352e-05,0.0,0.0
3015,five themes emerging,1,5.611357387352e-05,0.0,0.0
3016,In previous,1,5.611357387352e-05,0.0,0.0
3017,Structural shifts Shortterm,1,5.611357387352e-05,0.0,0.0
3018,speed across every,1,5.611357387352e-05,0.0,0.0
3019,employer believe,1,5.611357387352e-05,0.0,0.0
3020,suddenly clusters,1,5.611357387352e-05,0.0,0.0
3021,governance Agile,1,5.611357387352e-05,0.0,0.0
3022,sight long term,1,5.611357387352e-05,0.0,0.0
3023,supplement internal operations,1,5.611357387352e-05,0.0,0.0
3024,Editorial Services,1,5.611357387352e-05,0.0,0.0
3025,sales organizations example,1,5.611357387352e-05,0.0,0.0
3026,digital factory ”,1,5.611357387352e-05,0.0,0.0
3027,Acceleration digital tech,1,5.611357387352e-05,0.0,0.0
3028,quickly reducing IT,1,5.611357387352e-05,0.0,0.0
3029,unique work experience,1,5.611357387352e-05,0.0,0.0
3030,rapid flexible digital,1,5.611357387352e-05,0.0,0.0
3031,To manage,1,5.611357387352e-05,0.0,0.0
3032,role operations enterprises,1,5.611357387352e-05,0.0,0.0
3033,conduct many,1,5.611357387352e-05,0.0,0.0
3034,model productdriven value,1,5.611357387352e-05,0.0,0.0
3035,establishing skills roles,1,5.611357387352e-05,0.0,0.0
3036,revenues fell,1,5.611357387352e-05,0.0,0.0
3037,means creating unique,1,5.611357387352e-05,0.0,0.0
3038,creation learning,1,5.611357387352e-05,0.0,0.0
2766,return learning,1,5.611357387352e-05,0.0,0.0
3009,create new models,1,5.611357387352e-05,0.0,0.0
3008,remote sales,1,5.611357387352e-05,0.0,0.0
3007,challenges—and opportunities—of next,1,5.611357387352e-05,0.0,0.0
2977,better way,1,5.611357387352e-05,0.0,0.0
2978,Recovering revenues,1,5.611357387352e-05,0.0,0.0
2979,crisis company took,1,5.611357387352e-05,0.0,0.0
2980,next normal operations,1,5.611357387352e-05,0.0,0.0
2981,institutionalize forms,1,5.611357387352e-05,0.0,0.0
2982,encourage insight generation—for,1,5.611357387352e-05,0.0,0.0
2983,But effective,1,5.611357387352e-05,0.0,0.0
2984,win type,1,5.611357387352e-05,0.0,0.0
2985,spend leisure,1,5.611357387352e-05,0.0,0.0
2986,begins move,1,5.611357387352e-05,0.0,0.0
2987,tournaments team,1,5.611357387352e-05,0.0,0.0
2988,potential shocks In,1,5.611357387352e-05,0.0,0.0
2989,ecosystem management,1,5.611357387352e-05,0.0,0.0
2990,reeling Kevin,1,5.611357387352e-05,0.0,0.0
3039,experimentation Many,1,5.611357387352e-05,0.0,0.0
2991,remote teams decision,1,5.611357387352e-05,0.0,0.0
2993,position next,1,5.611357387352e-05,0.0,0.0
2994,enduring success Kevin,1,5.611357387352e-05,0.0,0.0
2995,way survive,1,5.611357387352e-05,0.0,0.0
2996,addition act quickly,1,5.611357387352e-05,0.0,0.0
2997,shared sense purpose,1,5.611357387352e-05,0.0,0.0
2998,every domain,1,5.611357387352e-05,0.0,0.0
2999,set foundations enduring,1,5.611357387352e-05,0.0,0.0
3000,ways responding,1,5.611357387352e-05,0.0,0.0
3001,strategic advantage 3,1,5.611357387352e-05,0.0,0.0
3002,transformation way,1,5.611357387352e-05,0.0,0.0
3003,It matter whether,1,5.611357387352e-05,0.0,0.0
3004,emphasis talent,1,5.611357387352e-05,0.0,0.0
3005,stands beyond shareholder,1,5.611357387352e-05,0.0,0.0
3006,Matrix prioritizing measures,1,5.611357387352e-05,0.0,0.0
2992,declined new technologies,1,5.611357387352e-05,0.0,0.0
3108,Now world begins,1,5.611357387352e-05,0.0,0.0
3040,recovery fully,1,5.611357387352e-05,0.0,0.0
3042,spend analysis cleansheeting,1,5.611357387352e-05,0.0,0.0
3077,” models,1,5.611357387352e-05,0.0,0.0
3078,systems onetoone,1,5.611357387352e-05,0.0,0.0
3079,Another economy,1,5.611357387352e-05,0.0,0.0
3080,elements agenda,1,5.611357387352e-05,0.0,0.0
3081,encourage regionalization,1,5.611357387352e-05,0.0,0.0
3082,representatives sell Once,1,5.611357387352e-05,0.0,0.0
3083,also showing,1,5.611357387352e-05,0.0,0.0
3084,accelerating cost,1,5.611357387352e-05,0.0,0.0
3085,steps Identify prioritize,1,5.611357387352e-05,0.0,0.0
3086,experiences focused GES,1,5.611357387352e-05,0.0,0.0
3087,We see,1,5.611357387352e-05,0.0,0.0
3089,changes accelerated,1,5.611357387352e-05,0.0,0.0
3090,COVID19 hastened,1,5.611357387352e-05,0.0,0.0
3091,employees shared sense,1,5.611357387352e-05,0.0,0.0
3092,range potential shocks,1,5.611357387352e-05,0.0,0.0
3093,agile operating,1,5.611357387352e-05,0.0,0.0
3094,digital practices,1,5.611357387352e-05,0.0,0.0
3095,disruptions supply chains,1,5.611357387352e-05,0.0,0.0
3096,business units,1,5.611357387352e-05,0.0,0.0
3097,plan sets,1,5.611357387352e-05,0.0,0.0
3098,patterns encourage,1,5.611357387352e-05,0.0,0.0
3099,sector country,1,5.611357387352e-05,0.0,0.0
3100,digital practices Others,1,5.611357387352e-05,0.0,0.0
3101,empty company,1,5.611357387352e-05,0.0,0.0
3102,standards upend,1,5.611357387352e-05,0.0,0.0
3103,customers customers ’,1,5.611357387352e-05,0.0,0.0
3104,Revolution suite,1,5.611357387352e-05,0.0,0.0
3105,massive new,1,5.611357387352e-05,0.0,0.0
3106,recovery period,1,5.611357387352e-05,0.0,0.0
3076,requires integrating businesses,1,5.611357387352e-05,0.0,0.0
3075,making variable wherever,1,5.611357387352e-05,0.0,0.0
3074,Before crisis company,1,5.611357387352e-05,0.0,0.0
3073,reopening business leaders,1,5.611357387352e-05,0.0,0.0
3043,business plan stretched,1,5.611357387352e-05,0.0,0.0
3044,one company,1,5.611357387352e-05,0.0,0.0
3045,playbook Companies need,1,5.611357387352e-05,0.0,0.0
3046,business–building entities capture,1,5.611357387352e-05,0.0,0.0
3047,Companies also need,1,5.611357387352e-05,0.0,0.0
3048,fund rapid,1,5.611357387352e-05,0.0,0.0
3049,commit going back,1,5.611357387352e-05,0.0,0.0
3050,thrive amid,1,5.611357387352e-05,0.0,0.0
3051,better placed,1,5.611357387352e-05,0.0,0.0
3052,firsttime customers cancelled,1,5.611357387352e-05,0.0,0.0
3053,example linking previously,1,5.611357387352e-05,0.0,0.0
3054,value creation shared,1,5.611357387352e-05,0.0,0.0
3055,cost base,1,5.611357387352e-05,0.0,0.0
3056,packaging Demand,1,5.611357387352e-05,0.0,0.0
3041,could expensive time,1,5.611357387352e-05,0.0,0.0
3057,questions growth,1,5.611357387352e-05,0.0,0.0
3059,tech firms telling,1,5.611357387352e-05,0.0,0.0
3060,technologies consumer demand,1,5.611357387352e-05,0.0,0.0
3061,reimagining return Matrix,1,5.611357387352e-05,0.0,0.0
3062,companies around,1,5.611357387352e-05,0.0,0.0
3063,problems give remote,1,5.611357387352e-05,0.0,0.0
3064,’ faster ”,1,5.611357387352e-05,0.0,0.0
3065,costs related,1,5.611357387352e-05,0.0,0.0
3066,changes accelerated migration,1,5.611357387352e-05,0.0,0.0
3067,cancelled orders,1,5.611357387352e-05,0.0,0.0
3068,micro–customer segmentation,1,5.611357387352e-05,0.0,0.0
3069,shift closed,1,5.611357387352e-05,0.0,0.0
3070,real time,1,5.611357387352e-05,0.0,0.0
3071,decide quickly,1,5.611357387352e-05,0.0,0.0
3072,leadership supportive,1,5.611357387352e-05,0.0,0.0
3058,There different,1,5.611357387352e-05,0.0,0.0
2765,” challenge,1,5.611357387352e-05,0.0,0.0
2731,operations possible—they happening,1,5.611357387352e-05,0.0,0.0
2763,Exhibit 1 1,1,5.611357387352e-05,0.0,0.0
2385,recovering revenue rebuilding,1,5.611357387352e-05,0.0,0.0
2386,customer journeys accelerate,1,5.611357387352e-05,0.0,0.0
2387,sources data,1,5.611357387352e-05,0.0,0.0
2388,complete everything,1,5.611357387352e-05,0.0,0.0
2389,sales force,1,5.611357387352e-05,0.0,0.0
2390,delivery establishing,1,5.611357387352e-05,0.0,0.0
2391,advantage empty company,1,5.611357387352e-05,0.0,0.0
2392,recalled “ hid,1,5.611357387352e-05,0.0,0.0
2393,This led develop,1,5.611357387352e-05,0.0,0.0
2394,need develop digital,1,5.611357387352e-05,0.0,0.0
2395,protect wider,1,5.611357387352e-05,0.0,0.0
2396,need fundamentally,1,5.611357387352e-05,0.0,0.0
2398,chains service networks,1,5.611357387352e-05,0.0,0.0
2399,ones leveraging “,1,5.611357387352e-05,0.0,0.0
2400,Before crisis,1,5.611357387352e-05,0.0,0.0
2401,crosstraining dual,1,5.611357387352e-05,0.0,0.0
2402,kind “,1,5.611357387352e-05,0.0,0.0
2403,turnaround required,1,5.611357387352e-05,0.0,0.0
2404,like startup They,1,5.611357387352e-05,0.0,0.0
2405,faster better What,1,5.611357387352e-05,0.0,0.0
2406,chains We,1,5.611357387352e-05,0.0,0.0
2407,every sector,1,5.611357387352e-05,0.0,0.0
2408,leaders ’,1,5.611357387352e-05,0.0,0.0
2409,customer supported right,1,5.611357387352e-05,0.0,0.0
2410,accelerated delivery establishing,1,5.611357387352e-05,0.0,0.0
2412,matter whether actually,1,5.611357387352e-05,0.0,0.0
2413,How sustain performance,1,5.611357387352e-05,0.0,0.0
2414,talent regardless hierarchy,1,5.611357387352e-05,0.0,0.0
2415,companies could mean,1,5.611357387352e-05,0.0,0.0
2384,Sneader Bob Sternfels,1,5.611357387352e-05,0.0,0.0
2416,innovation particular creation,1,5.611357387352e-05,0.0,0.0
2383,Others addition,1,5.611357387352e-05,0.0,0.0
2381,failure triumph,1,5.611357387352e-05,0.0,0.0
2352,survive thrive amid,1,5.611357387352e-05,0.0,0.0
2353,renewed emphasis talent,1,5.611357387352e-05,0.0,0.0
2354,scale Solving,1,5.611357387352e-05,0.0,0.0
2355,using advanced analytics,1,5.611357387352e-05,0.0,0.0
2356,coronavirus crisis organizations,1,5.611357387352e-05,0.0,0.0
2357,inflicted coronavirus,1,5.611357387352e-05,0.0,0.0
2358,many toughest leadership,1,5.611357387352e-05,0.0,0.0
2359,need quickly,1,5.611357387352e-05,0.0,0.0
2360,consider return,1,5.611357387352e-05,0.0,0.0
2361,purpose common,1,5.611357387352e-05,0.0,0.0
2362,Call “,1,5.611357387352e-05,0.0,0.0
2363,critical roles,1,5.611357387352e-05,0.0,0.0
2364,curbsidedelivery business plan,1,5.611357387352e-05,0.0,0.0
2365,technologies stunning scale,1,5.611357387352e-05,0.0,0.0
2366,supply chains services,1,5.611357387352e-05,0.0,0.0
2367,organization accelerating adoption,1,5.611357387352e-05,0.0,0.0
2368,“ said cared,1,5.611357387352e-05,0.0,0.0
2369,resolve resilience return,1,5.611357387352e-05,0.0,0.0
2370,’ successfully using,1,5.611357387352e-05,0.0,0.0
2371,2008 financial,1,5.611357387352e-05,0.0,0.0
2372,endcustomer connectivity Rapidly,1,5.611357387352e-05,0.0,0.0
2373,AI better manage,1,5.611357387352e-05,0.0,0.0
2374,organizations go,1,5.611357387352e-05,0.0,0.0
2375,CEO reviews,1,5.611357387352e-05,0.0,0.0
2376,sight long,1,5.611357387352e-05,0.0,0.0
2377,customer expectations To,1,5.611357387352e-05,0.0,0.0
2378,critical challenges In,1,5.611357387352e-05,0.0,0.0
2379,widely regarded,1,5.611357387352e-05,0.0,0.0
2380,successful leaders see,1,5.611357387352e-05,0.0,0.0
2382,nonessential costs,1,5.611357387352e-05,0.0,0.0
2351,order might differ,1,5.611357387352e-05,0.0,0.0
2417,also seeking,1,5.611357387352e-05,0.0,0.0
2419,returns For auto,1,5.611357387352e-05,0.0,0.0
2455,city city For,1,5.611357387352e-05,0.0,0.0
2456,roles needed sustain,1,5.611357387352e-05,0.0,0.0
2457,solutions customers,1,5.611357387352e-05,0.0,0.0
2458,sources revenue basis,1,5.611357387352e-05,0.0,0.0
2459,mean establishing,1,5.611357387352e-05,0.0,0.0
2460,significantly reduce cost,1,5.611357387352e-05,0.0,0.0
2461,chains protect wider,1,5.611357387352e-05,0.0,0.0
2462,long way determining,1,5.611357387352e-05,0.0,0.0
2463,becomes clear,1,5.611357387352e-05,0.0,0.0
2464,digital platforms networks,1,5.611357387352e-05,0.0,0.0
2465,growth scalability,1,5.611357387352e-05,0.0,0.0
2466,work digital access,1,5.611357387352e-05,0.0,0.0
2467,establishing skills,1,5.611357387352e-05,0.0,0.0
2468,environment Business usual,1,5.611357387352e-05,0.0,0.0
2469,How work Many,1,5.611357387352e-05,0.0,0.0
2470,use technology even,1,5.611357387352e-05,0.0,0.0
2471,taxes LOW SLOW,1,5.611357387352e-05,0.0,0.0
2472,operating models Clear,1,5.611357387352e-05,0.0,0.0
2473,productdevelopment customer experience,1,5.611357387352e-05,0.0,0.0
2474,ecosystem considering nontraditional,1,5.611357387352e-05,0.0,0.0
2475,rather expertise experience,1,5.611357387352e-05,0.0,0.0
2476,Rapidly increasing,1,5.611357387352e-05,0.0,0.0
2477,work digital,1,5.611357387352e-05,0.0,0.0
2478,innovators demonstrated “,1,5.611357387352e-05,0.0,0.0
2479,style 1970,1,5.611357387352e-05,0.0,0.0
2480,models Embracing future,1,5.611357387352e-05,0.0,0.0
2481,reinventing core,1,5.611357387352e-05,0.0,0.0
2482,dedicated matching business,1,5.611357387352e-05,0.0,0.0
2483,corporate bureaucracy,1,5.611357387352e-05,0.0,0.0
2454,” models Embracing,1,5.611357387352e-05,0.0,0.0
2418,postCOVID19 return During,1,5.611357387352e-05,0.0,0.0
2453,Now leaders asking,1,5.611357387352e-05,0.0,0.0
2451,empty company leaders,1,5.611357387352e-05,0.0,0.0
2420,sectors exposing,1,5.611357387352e-05,0.0,0.0
2421,networks At time,1,5.611357387352e-05,0.0,0.0
2422,failed perform,1,5.611357387352e-05,0.0,0.0
2423,type customer,1,5.611357387352e-05,0.0,0.0
2424,changing fundamentally,1,5.611357387352e-05,0.0,0.0
2425,world qualities brought,1,5.611357387352e-05,0.0,0.0
2426,early recovery,1,5.611357387352e-05,0.0,0.0
2428,Although winner,1,5.611357387352e-05,0.0,0.0
2429,planning Impact,1,5.611357387352e-05,0.0,0.0
2430,competition To,1,5.611357387352e-05,0.0,0.0
2431,continue essence Companies,1,5.611357387352e-05,0.0,0.0
2432,auto companies could,1,5.611357387352e-05,0.0,0.0
2433,bringing back service,1,5.611357387352e-05,0.0,0.0
2434,rebuilt 2008,1,5.611357387352e-05,0.0,0.0
2435,remotely using,1,5.611357387352e-05,0.0,0.0
2436,cost pressures,1,5.611357387352e-05,0.0,0.0
2437,faster decisions,1,5.611357387352e-05,0.0,0.0
2438,focused GES,1,5.611357387352e-05,0.0,0.0
2439,experiment refine,1,5.611357387352e-05,0.0,0.0
2440,Speed matters enough,1,5.611357387352e-05,0.0,0.0
2441,efficiency Ecommerce,1,5.611357387352e-05,0.0,0.0
2442,companies operate,1,5.611357387352e-05,0.0,0.0
2443,onpremise decommissioning,1,5.611357387352e-05,0.0,0.0
2444,” Fourth,1,5.611357387352e-05,0.0,0.0
2446,getting used,1,5.611357387352e-05,0.0,0.0
2447,marked low point,1,5.611357387352e-05,0.0,0.0
2448,sales global,1,5.611357387352e-05,0.0,0.0
2449,The carrental,1,5.611357387352e-05,0.0,0.0
2450,football new,1,5.611357387352e-05,0.0,0.0
2452,experience committing,1,5.611357387352e-05,0.0,0.0
2350,essential companies,1,5.611357387352e-05,0.0,0.0
2349,data sets enhancing,1,5.611357387352e-05,0.0,0.0
2348,onetoone transactional,1,5.611357387352e-05,0.0,0.0
2246,proving much 29,1,5.611357387352e-05,0.0,0.0
2247,work companies set,1,5.611357387352e-05,0.0,0.0
